gene,IN_BT_H,IN_AT_H,IN_BT_I,IN_AT_I,IN_BT_J,IN_AT_J,IN_BT_K,IN_AT_K,IN_BT_L,IN_AT_L
NLRX1,8.240891421681223,7.958243492943723,8.15116732129852,7.967206649446959,7.780035953009447,7.661118918350514,8.320844436511033,8.323593736979793,8.230338180711566,7.948749723597025
PDZD3,10.363141179827018,10.289651769327264,10.485646216396091,10.198385381701154,10.285112937642076,10.231927753629444,10.642730378202762,10.499592724529888,10.826046834044856,10.586117693314318
CBL,8.995476891283236,9.345009265165874,8.731568830474945,9.16303753871474,9.450616508965481,9.325170921109132,8.779764756773238,8.858079070748548,9.174001194230476,9.433551164997711
MCAM,8.97782939879319,8.979759305418415,9.382529235273584,9.197166356573014,9.545326431462554,9.274933063538265,9.310509290722683,9.35984787912176,8.861424672826017,9.257353896481424
RNF26,8.650350677707571,8.574111780018931,8.641081772396944,8.474939765718979,8.174652356070208,8.014895174502204,8.66186538896719,8.722324084787257,8.553146549316406,8.441419652194668
C1QTNF5,7.188293615513753,7.142021107146779,7.1914560151686775,7.521578850107198,7.122077319996157,7.345384583889726,7.212165799471531,7.372834056418504,7.191423315925387,7.388640250245986
MFRP,7.188293615513753,7.142021107146779,7.1914560151686775,7.521578850107198,7.132725315620624,7.345384583889726,7.212165799471531,7.372834056418504,7.191423315925387,7.39686214867428
USP2,11.318267485446578,12.26717398186862,11.783885949871909,12.148550126048844,10.35612970702086,10.661491514899117,9.787978746323978,11.862384614447057,10.212264563408096,11.295883207819177
THY1,12.656926270725913,12.60721730473293,12.621392506899815,12.383867740753345,12.04731258522108,12.09178651143065,13.44085220417599,13.57298397538431,12.656279672763633,12.611111175248503
NECTIN1,8.141362156681112,8.485136428703504,7.910592092976593,7.979326432630581,8.707198884128982,8.762446034045825,8.276959427660152,8.547301542212766,8.395067692215086,8.60295022889307
OAF,9.764093859267048,9.690295080114067,9.812412456549593,9.790699219675643,10.955427276041792,10.736498801594962,10.04899035778028,10.185871453269531,10.323179994157666,10.106411041782797
TLCD5,7.157274962477883,7.085498133410805,7.396097004840209,7.123257338662248,7.067625969989497,6.988176906516583,7.115816665241354,6.916344873279221,6.97483860129484,7.117293842985511
ARHGEF12,12.314097767543837,12.296109993057827,12.050440199295295,12.083368209317479,12.279174685841227,12.450116303306876,12.238743172902023,12.185406817861029,12.2657153032248,12.519001759565814
TBCEL,8.434450827396287,8.288812433821155,8.506158189595492,8.217944294061489,8.111451826821693,8.0600932412206,8.421022901383797,8.161755379140189,8.340906950155967,8.397019656758152
TBCEL-TECTA,6.92840691975643,7.0146119637715945,6.963260862360119,7.067587348420444,6.89074052275053,6.940636875114945,6.946882426212572,6.903188968502439,6.964642608323108,7.087127249733281
TECTA,6.599725957168135,6.778313632310546,6.7409659635499475,6.538843130664243,6.520998379884663,6.5124118083010565,6.5643515679545885,6.611234283507548,6.579993532506858,6.651575464254243
SC5D,9.479015833983137,9.390052156637761,9.253669732611062,9.420277084829184,9.27908399339776,9.219566163423533,9.40731992289787,9.37660611948452,9.327119788690899,9.359755067440213
SORL1,11.305059941866496,11.06824804967183,10.801643162698763,10.73454945106863,10.098075272280933,9.914732340595494,10.762142187054861,10.63509561338317,10.082707331247825,10.32791847443567
MIR100HG,7.838164684196755,7.309315229298639,7.6539877748235465,7.354844702466495,7.806880539874698,7.439603536228363,7.319886953897487,7.14590590260516,7.599921736723521,7.107308214387211
UBASH3B,6.126189600203524,6.349683649436229,6.37347641041903,6.6028961233641414,7.293203083690845,7.549334429214304,6.343947546146071,6.3648530695190395,6.394992527927087,6.522287583540325
JHY,7.710423850666449,7.887262368309683,7.910592092976593,8.084053181258296,8.1006439158236,8.311299019205478,8.086713030477307,8.273344361266837,8.234588058852852,8.552317927611828
HSPA8,14.096467909020667,14.94445436913652,13.898015318100118,14.869037725450003,15.077182253816435,15.363296144044075,14.128675575537875,14.641434908446687,13.982089794030932,14.337490382652435
SNORD14C,6.0438267340257905,6.52989743856646,6.24382735583479,6.63388741536814,6.5844172590686165,6.636932258853393,6.238111967783352,6.285979610590716,6.268115070414895,6.294888196038789
CLMP,7.504003041958401,7.23849770336894,7.60200113924693,8.089654309183494,7.205139339252017,6.695383222947144,6.818089972755838,6.475629540983763,6.813775733591209,6.595538523121132
GRAMD1B,11.090899949082184,10.97407352334789,11.084586252051409,11.108090534482715,9.39198522538478,9.411994174261903,9.421498662922744,9.144712637721234,9.35471480028736,9.234596018424998
SCN3B,6.348364498653029,6.478155216074868,6.534636098820796,6.723058474461666,6.48821264122424,6.533925474693912,6.219693254728418,NA,6.4544813410419195,6.782830749206257
ZNF202,7.71575662693827,7.468084781652956,7.67300980840298,7.61775089038012,7.806880539874698,8.096705956198782,7.794690557595898,7.681052469186687,7.658030285292185,7.685672353438581
VWA5A,8.506991879857381,8.650142252992842,8.704089107232534,8.525408242945378,8.66012649370348,8.776055356987685,8.702245208072831,8.530285101042843,8.501178607374879,8.754615694233319
TBRG1,9.633524312334526,9.680786186690195,9.851901811880985,9.768171791767674,9.660196670269015,9.724288919327051,9.554274357641287,9.525719818382857,9.782408769142089,9.78477800338289
SIAE,10.455294156969233,10.26440940699259,10.238840298102545,10.243052155410654,10.25861765998192,10.241769717581818,10.323772219560082,10.347604646839084,10.525774236998016,10.650289480959719
SPA17,7.076679657578493,6.927255394491771,7.477694549175948,7.288211561432569,7.437606903283835,7.601221388241498,7.3708747819616045,7.483052448747101,7.599921736723521,7.499690429643176
NRGN,7.017459200995835,6.952758596486332,7.28509081399743,7.288211561432569,6.9278945624900805,6.769808824406076,7.467744320471347,7.1120001179805925,6.880372802174652,6.981758909690887
VSIG2,6.699975710347343,7.002451550391967,6.921456857258641,6.723058474461666,6.537116197206559,6.751559096584227,6.676668922148771,6.903188968502439,6.317009808275794,6.277188405788235
ESAM,8.636357884315021,9.098785126169442,9.016109085433309,9.147009281554254,8.859214757537172,8.930077376315314,8.920476953573017,9.034380918486601,8.819601300646662,8.954461751546733
MSANTD2,7.977876087511763,8.073178433833476,8.155682455887952,7.99731733135195,7.865514764666259,7.886950446491559,7.81937611382972,8.004302517192947,8.05399827021143,7.948749723597025
ROBO3,6.803761968015552,6.820481971948848,6.983717379002726,6.949358723616267,6.599846018492528,6.676161359427394,6.621602364360365,6.65897257689777,6.869484508194088,7.250288976742649
ROBO4,9.293523920581608,9.521579419335476,9.455758029816629,9.771660528083471,9.761454016470825,9.779384726578698,9.038198710408194,9.262740160831285,9.151701069425842,9.36395539499443
TMEM218,7.599407633650051,7.299408745847121,7.8337850427865146,7.578455181687557,7.529114747256056,7.570313640165484,7.981272779087389,7.552115719137753,7.813840336784119,7.574085279437784
PKNOX2,6.415425181872323,6.330360558033721,6.615504585648867,6.383403204811162,6.48821264122424,6.533925474693912,6.410426719602226,6.457747029278018,6.284597957859149,6.49191380855191
FEZ1,6.611214878620239,6.596122837110937,6.910813878151918,6.765659848260842,6.826609241977895,6.695383222947144,6.7682525743178115,6.749958836666873,6.695460594383877,6.879865997766841
EI24,10.127376733484594,9.856612939003943,10.068517343105976,10.038158254940193,9.9762394124251,9.904442338440171,10.096474652120031,10.056646739147741,10.138204559619675,9.862537917289316
STT3A,10.003119205900528,9.839621971418149,9.88218823902135,9.86606961729765,10.088534115723222,10.102879284446036,9.990409596575267,10.028140716489288,10.052934267077594,10.034450303861133
CHEK1,6.516636630698601,6.659442841059184,6.615504585648867,6.618474937337619,6.659963045604799,6.576014230660282,6.9128814711530735,6.578508491238598,6.511615636485793,6.75751720820148
HYLS1,7.133565438019658,6.720101571458788,6.704459105174935,6.807039801063331,6.878140212194047,6.924435716213897,7.001828996789506,6.720262807290535,7.147026572913206,6.832163690293073
PUS3,7.472847446964117,7.594995202435816,7.426305404877173,7.609976895939689,7.599895398382881,7.773933981065052,7.403892485985186,7.681052469186687,7.490460419260692,7.744844302023665
DDX25,6.823652817902048,6.6900908191673265,6.845253209387272,6.55512478764964,6.615111616509272,6.596607204977294,6.924304356927023,6.889912037866297,6.97483860129484,6.84423788641144
CDON,7.277539128918404,6.806562298021112,6.983717379002726,6.693942594597078,7.122077319996157,6.97250358663294,6.946882426212572,7.200703179177825,6.566574604066697,7.045898423402955
RPUSD4,8.469599711321909,8.569996998200873,8.641081772396944,8.651948989764021,8.707198884128982,8.811731492848235,8.551998283562806,8.637465231927305,8.59010084684071,8.634585652944235
FAM118B,7.540522950273933,7.6427905498594635,7.37301831090136,7.700609584956623,7.878227222612869,7.911820312902209,7.528889984723392,7.711563519555707,7.719964097491632,7.838371568195354
SRPRA,10.778814823388037,10.925783985829119,10.878090353405385,10.874159569853378,10.806250442110446,11.037975263676799,10.711935432988183,10.908024415603538,10.780264727997121,10.901389469771013
FOXRED1,9.07854632501957,9.034539120451868,9.215253242281898,8.920610222939375,8.796972499936144,9.076581843226533,9.175998125128112,9.08186868788031,9.25782027116764,9.14224271987029
TIRAP,7.453825994984611,7.23849770336894,7.403708599665559,7.288211561432569,7.321402562750897,7.150204763182642,7.311211033276693,7.222052442542778,7.447172471211505,7.651719313308995
DCPS,7.5345001260638576,7.611103537284927,8.477590447158182,8.117338355083104,7.293203083690845,7.2048875157547165,7.311211033276693,7.27408333134751,7.3949717831957384,7.574085279437784
ST3GAL4,8.516190438384388,8.586386177451468,9.29518824491746,9.160378497982126,8.122179378133302,7.999508938055812,7.825482071990676,7.934880313004162,8.272283923502062,8.316955517307157
ETS1,10.271956644948094,10.941795396122908,10.458493180495106,10.733655342123962,11.486932812657495,11.488689457456958,10.525721768886086,10.747038753748077,10.464673393471022,10.780902918015636
FLI1,7.284732986269042,7.704150397426263,7.4112802544385685,7.602160790278605,7.8970883340724765,7.920015910439302,8.2224722901775,7.979442839821982,7.995098745336453,8.250450779114523
KCNJ1,11.639494027330398,11.423896931148866,11.59066806035614,11.097009104619513,11.07551426516954,10.753797248230775,10.607727825664716,10.61304058046353,10.867002698849086,11.103939749256723
ARHGAP32,9.352916065561784,9.45173402316033,9.368982921257375,9.294960623025403,9.786960274376092,9.825925800306882,9.53949174164483,9.639193393556411,9.662928919981766,9.90783397141973
BARX2,7.149414990417908,7.977010927918344,6.867439314485676,7.529842593300526,6.537116197206559,6.97250358663294,6.6630979677860385,6.8216311090596,6.593288871409734,6.795322963038875
TMEM45B,7.955510242324001,7.819556463408324,7.957892960699631,7.722405355007239,7.584463692123317,7.559862162517057,7.420122280526034,7.509340062329563,7.7499618019393655,8.040824620991135
NFRKB,9.015075664806394,9.124264656346753,9.12603377685551,9.078239226848373,8.918882452815334,8.80289482410026,9.255036425471815,9.10503899635266,9.024935320947257,9.079772814556613
PRDM10,7.510154242410272,7.5787050054291845,7.4112802544385685,7.736755078740294,7.330681242940958,7.231470981388609,7.573106694561782,7.294381513129209,7.425031571252243,7.574085279437784
APLP2,13.533630447282018,13.612715945869207,13.444718461979969,13.45976102973058,13.567899711337821,13.580976847047992,13.474149711152375,13.550874016431019,13.435590167082204,13.595462446545428
ST14,10.030126506973557,10.433612242832112,10.007377490293662,10.431283253641675,10.977010932059526,10.68452626141398,9.717492326264995,9.939078885574707,9.80258758177327,9.618948136984994
ZBTB44,10.219422368652435,9.930689113418024,9.783528985844427,9.788978774245251,9.64911258300968,9.602268444638613,10.29105060595548,9.975680306564824,10.174051087496084,10.164154023496469
ADAMTS8,6.204108077761813,NA,6.3262115983922325,6.55512478764964,6.999450730723543,6.616910537641585,6.2010365896029445,6.561863112704654,6.379729290692054,6.69222023045652
ADAMTS15,6.982494877858459,8.4407578873411,7.3416610726028075,8.491959504595414,7.60754979960739,8.608682758145017,7.483275362006922,7.921891210349472,8.511723025756512,8.943276874542335
AP003486.1,7.886254077351737,7.503033774748371,7.554923744574683,7.297921041871799,7.411609080549272,7.231470981388609,7.558517827053314,7.543661433465244,7.511626951710152,7.651719313308995
SNX19,10.42955985336156,10.464973900704527,10.31246805075962,10.251821927084427,10.26589203541342,10.222018187309809,10.229062665649057,10.407075055058154,10.104930925472038,10.409428269067014
OPCML,6.348364498653029,6.229664992034008,6.93202192542917,7.078894474425011,6.800136986514749,6.636932258853393,6.274259265328244,6.65897257689777,6.813775733591209,6.970786278823915
JAM3,8.599328466260632,8.582306303556715,8.221766802490992,8.263257116507068,8.062165630932094,7.878564308646968,8.254505986284236,8.263081008566928,7.995098745336453,8.1518726592782
NCAPD3,7.89568256840607,7.9392287212389405,8.018641195051634,8.197339239562517,7.884541694618566,7.621464765850748,8.050678903441785,7.861948247599767,7.969829471909382,8.071967888980506
VPS26B,9.277384442395867,9.093061375111976,9.418669263939572,9.038246153401083,9.028440327334547,8.85084008538075,9.401200401855817,9.355023837729851,9.362503105800393,9.250564147541862
THYN1,8.398424210747194,8.298792520964566,8.585273264050544,8.282948199181355,7.833234787234281,7.976117491071211,8.510910853209277,8.40519542735569,8.469074929105197,8.209024914774664
ACAD8,9.980035711308572,9.744243929985592,10.039493367250708,9.880682456140631,9.752850728397258,9.724288919327051,10.047685054640407,9.969381177891059,10.248441509522342,10.060564533647996
GLB1L2,10.040789438594139,10.087161361726894,10.089908453215232,10.061148566135524,9.973279907116543,10.017610755914076,10.38086353389309,10.641052563812293,10.504813997166545,10.600429023798231
AP004608.1,8.587740916986634,8.237849438927794,8.799505302267756,8.207678550194395,7.884541694618566,7.886950446491559,8.868195832718627,8.568293686408435,8.518710066496427,8.388798049163185
ZMYND11,10.369076442301239,10.388761700754136,10.319527703044638,10.2568093939922,10.35043839733776,10.402489081345246,10.389132597363997,10.259999424507722,10.320183641420845,10.367157985336267
DIP2C,10.493054863878791,10.533140132272639,10.802363247894553,10.870096910014952,10.435688571029793,10.403950749545443,10.648769457496416,10.649942123475324,11.017639758112624,11.070917983462195
PRR26,7.141511973575126,10.121306075343453,7.8167806302613,8.970036822145774,7.745762256574755,10.362453645243908,7.0754006327111325,9.298356021842082,7.191423315925387,7.920511563098616
