gene,CN_BT_A,CN_AT_A,CN_BT_B,CN_AT_B,CN_BT_C,CN_AT_C,CN_BT_D,CN_AT_D,CN_BT_E,CN_AT_E,CN_BT_F,CN_AT_F,CN_BT_G,CN_AT_G
ABCB7,8.631368283707973,8.57200200689815,8.859491470518522,8.89174176827021,8.614948077882383,8.50445962506686,8.541297314763069,8.425590278663497,8.676487973130437,8.761684916345105,8.716518099618574,8.592019422229692,8.757351264671266,8.677928639216079
UPRT,7.373129588775358,7.366212030348683,7.450077615359655,7.609753182575519,7.600357457289229,7.456351510427789,7.420992262794323,7.491314686455096,7.420170225071546,7.478409918798468,7.537126315693806,7.323363842969309,7.578620354343512,7.431418605489435
ZDHHC15,5.939778122374262,6.176100232643925,6.58060978796879,6.5043431076848215,6.610352393336225,6.3732839356588205,6.4484986652237275,6.308014724691002,6.312985713405556,5.99674683149453,6.264366334226848,6.151574473065253,6.468892607356384,6.554269340472626
TTC3P1,6.871771652302138,6.735516965777402,7.1994716573258675,6.983018243885118,6.992680641532962,6.652639839910778,6.51695958918425,6.65331598442047,6.777326644051653,6.6585393061988185,6.747255162336872,6.814734066375257,7.120238659588209,6.905042872522481
PBDC1,8.266104444618781,8.624499509697182,8.101722105856892,8.087432320032478,7.935958206237887,8.300279098039306,7.829070429906414,8.857430447980933,8.310073206986255,8.675133459083765,8.090858275434728,7.92557219321654,7.867447573002762,8.388283059134443
MAGEE1,6.595529509031492,6.273249615427719,6.55323598299338,6.230755768395383,6.297285943990257,6.355037504796892,6.15395421275163,6.420547891339533,6.199048231568268,5.7796731912812085,6.317156845091247,6.315256117324514,6.419634763333711,6.293864273403852
ATRX,10.071877982209076,10.15752595178205,10.317176989382014,10.31205725529144,10.585602487230725,10.117922702668833,10.358745837303777,10.10209917679308,10.160517144356758,10.0232101259864,9.869430239684734,9.759244471554178,10.2151686006366,10.087880878462068
MAGT1,10.445232637144757,10.404827926942213,10.613986489169426,10.563643031812676,10.73110211812862,10.281435690849074,10.476883223313331,10.853359328354047,10.45669337832973,10.498322850156706,10.288330686689227,10.364200864330003,10.441786459061541,10.450960362744466
COX7B,10.638060300621946,10.670400874216513,11.176583640346307,11.076171095778713,10.992596772433826,10.993271820698839,10.953966288209612,11.06076112349252,11.108727828342206,11.2488944175811,11.231308947414442,11.237780759918484,11.096687648677063,10.97239721389481
ATP7A,8.094431826459806,8.199336036698936,8.148203184997461,8.202837439309052,8.599278128482455,8.14433333789947,8.344366015202583,8.076391551743773,8.415873079889971,8.496624888104806,8.11093121381767,8.063559812379461,8.430561480898414,7.961059133559191
PGK1,12.436351044595776,12.346209590448781,12.616627335376654,12.57633301469163,12.52395728452794,12.398891919986974,12.28197385859709,12.585662539714063,12.57317744284976,12.588889767599836,12.473299129766952,12.449191933752273,12.438023292448351,12.437437436464807
TAF9B,7.765444511936666,7.70951069363848,8.125149829587782,8.261355209916628,8.31743111297182,7.749637128553642,7.595763620710391,7.645926584309736,7.885570810606394,7.8004538157489005,7.711581162872426,7.85129127174544,7.65509675887917,7.422744806769744
ITM2A,7.564748355545282,7.443389328062532,8.073097225130242,7.996847731775022,7.654433725394837,7.3218986954146015,7.657721670684145,7.590873233642723,8.353328580804115,8.286012976764836,7.595279477661281,7.646908029624482,7.032855750582341,7.145421475650485
BRWD3,8.32025226225005,8.243163763547267,8.219591887919409,8.249013959085735,8.326976755069373,8.016660574166204,8.36679839867517,8.212874436753667,8.231107920247995,8.110883583194328,7.94193731976897,8.121594098334944,8.383169349104184,8.414769167386547
HMGN5,7.674138739111209,7.5863634852418915,7.843789947082458,7.691069918465329,7.560451662473168,7.6104342792442825,7.608369928496716,7.713756122284563,7.892918629780274,7.741540826996312,7.484245424413215,7.527960659022066,7.65509675887917,7.431418605489435
SH3BGRL,9.682976470336131,9.715852908217217,10.228022837791821,10.069286926870829,10.230051782277533,9.772665948187244,9.858841385693287,9.820371237318378,10.093536575322096,9.949204321905524,9.981334640048948,9.822821473820975,9.937475002143097,9.781921629723017
RPS6KA6,7.611822221561022,7.842095325842243,8.391735247338127,8.189983036404952,8.534838760392097,8.106658464783157,8.421399227022162,8.253956220433038,8.058893750478314,7.893592169205315,8.044646219335574,8.121594098334944,8.290309581575931,8.081675173830961
HDX,6.161639297459395,6.235171240104243,5.900449608462992,5.871542494248324,5.517930883126514,5.537108094440079,5.869735285627719,6.308014724691002,5.6589509989574385,5.99674683149453,5.533305432384667,5.253480290360894,5.745310526265731,5.975871223465774
APOOL,9.425772000927415,9.179974106047824,9.124196406967302,9.015904195118113,9.708707514785315,9.197608717322717,9.16849364122845,8.833914666337753,9.403466755290927,9.293032831904773,9.122112596217148,9.16436039927426,9.451902023262848,9.518489860468867
ZNF711,7.576661601491564,7.743816546067544,7.849427460587373,7.967018667735628,8.181972865579125,8.251791714184536,7.952856220845936,7.482699501614421,7.592530009716059,7.2007531127518885,7.4051717688221625,8.030280382610238,7.676222685646069,8.7594127769293
CHM,8.587884263084666,8.660861561344925,8.7995975394181,8.953891552932307,8.984192084251115,8.533144962510585,8.720365925350785,8.626661153492615,8.490423480849659,8.599738097104288,8.455117201914087,8.512308916878363,8.796466594398305,8.793453956055808
NAP1L3,5.721075389257683,5.8878411358039475,6.6725237901879595,6.144550536582907,6.043059083888862,5.690507942423965,5.805496501667445,6.052606852375018,5.693023632514274,NA,5.988713747080363,5.688402630090376,5.765164644279716,5.628993937389589
DIAPH2,7.439870665039843,7.418119534884843,7.618013982739145,7.543926232813751,7.451215215909153,7.312473489992017,7.18890354348204,7.278851928756977,7.33641739653695,7.312915958009407,7.2509047572003755,7.429286096028671,7.334718607765149,7.145421475650485
TSPAN6,9.490174238643933,9.400296305303906,9.889338384341082,9.751215091996665,9.891903150670776,9.476103747713365,9.482788450152126,9.391570048894875,9.524307519068865,9.771652457928562,9.655481037961247,9.726373490489758,9.6689984275174,9.566528864406452
SRPX2,6.802446313228144,6.466412667062478,5.833759631871823,5.639107006492043,5.302600718584062,6.026522066733641,5.643449459823488,5.770635263029936,5.968109115551885,6.125208544767203,5.503245186832709,NA,5.48293937314404,5.975871223465774
SYTL4,7.99584333124726,7.8857638713388365,7.457479478582995,7.302554171786499,7.784837956815155,7.908212429187829,7.68773062596725,7.541952590761616,6.8990891653917235,6.893157872288212,7.491919548593733,7.429286096028671,7.3146498140619,7.936895700045907
CSTF2,7.199101534952819,6.9853538616751525,7.301706296217203,7.577215117202451,7.397866250794946,7.274144574868119,7.120144152570115,7.411860797664522,7.115539917964311,6.997555139513798,7.380579108669421,7.071855186524319,7.556004096346081,7.360522618028101
TRMT2B,8.439213295012523,8.317936514950413,8.548979342347506,8.31364665432809,8.675979381686302,8.61209355011072,8.329214941369626,8.076391551743773,8.32644632739603,8.29969103459681,8.415315665794418,8.332870325184144,8.436764417066039,8.076154546928594
TIMM8A,6.983374754287171,6.735516965777402,6.594104350260533,6.571958896214982,6.880472493590391,6.711193881158259,6.86042658644803,7.143297805300593,6.695652456396376,6.637150399545529,6.6129480540137084,6.631583416347144,6.8404047753758395,6.747255010247622
RPL36A,10.021560060489731,9.91716075057244,10.201819290713987,10.146722687168081,10.018067107707287,10.080930894825963,9.857521911117265,10.032972059317627,10.125077536269655,10.328574264805804,10.340267012361847,10.182250503309342,10.133511040063867,10.039057754597101
RPL36A-HNRNPH2,10.309044460932919,10.22586700946306,10.511929764132189,10.468384033739857,10.370526880702725,10.438072778384187,10.150412097496273,10.390465036551811,10.434206321414463,10.595785871799121,10.604630111109232,10.419229010772542,10.438699102131162,10.369804202000628
GLA,7.7861137350916625,8.849110495171141,7.931448765780752,7.9365598156435855,7.872189097582689,9.572037408360368,8.098476053697583,9.129897274256264,8.242656761562925,8.80548714757999,7.913647741816854,8.823335248112206,7.903724771876265,9.154656418885677
HNRNPH2,10.323256556416448,10.444999952189685,10.447411995921465,10.486895037120258,10.537079299772595,10.486022540584907,10.25833628325532,10.618937326201342,10.494617963716221,10.573438671351264,10.331739760840497,10.311152848455544,10.487321089763897,10.550863662971034
ARMCX4,8.27344265678744,7.940034254938032,8.43362053468361,8.321525887000439,8.133838301707554,8.34256670958102,8.554386454881508,7.713756122284563,8.032523604703387,8.022912405523963,8.407221874570753,8.121594098334944,8.26960890204901,8.310485576388258
ARMCX1,7.8265844748520035,7.660069329739089,7.947307937186499,7.884320933898094,7.699224333291655,7.945275019883875,8.193570707287291,7.963279121783023,7.499326567660363,7.8004538157489005,7.806950167635412,7.8889097480854975,7.999025128890763,7.881001210233601
ARMCX6,7.00997688623079,6.789065612866223,6.782697222164446,6.952898847418956,6.814144717780978,7.244714471932403,7.137643661103825,7.110120785278228,6.777326644051653,6.720866772706096,6.797662233203743,7.172903982647549,7.057217135668845,7.124178190576304
ARMCX3,10.076080412871322,10.21490311232183,9.902956393994868,10.101677134106746,10.019539585016089,10.037255134168015,10.12541348063405,10.445809801342646,10.110969373697655,10.197719161849351,9.749711626019765,9.87998316545258,9.908756361547804,10.119087868318163
ARMCX2,8.733338458261658,8.646426530746501,8.802506726809389,8.826793634107725,9.014045669351104,9.040924260073927,9.103190957041429,9.082220010446639,9.36699652843217,9.059744790292301,8.951722438794425,9.224448285831935,8.940933239672246,9.109429536902242
ZMAT1,9.542742795943328,9.500006979574339,9.722729306215873,9.740969704152553,9.558786924204059,9.536046556887923,9.776060029946185,9.012110100652007,9.364355891434537,9.340123253506002,9.539931952821894,9.84787008336542,9.586316637951152,9.620624546785544
TCEAL2,7.39347808713053,7.898001611419586,7.701426227627236,7.773801415627991,7.560451662473168,7.804455203749127,6.981659712467783,8.148971397882002,6.312985713405556,6.571012579956125,7.491919548593733,7.764906814053633,7.479952332583769,7.684577488434526
BEX5,7.175794354366259,6.890545455693728,7.326171761094583,7.124848311280607,7.294621196865579,7.3218986954146015,6.7509846525728054,7.132323353809985,6.869598355792897,6.9288029702647425,7.0049464209643,7.220892523261616,7.28056869904613,7.285961837336833
ARMCX5,7.606021304515524,7.660069329739089,7.756471892292398,7.8574746088194285,7.839215411912244,7.9634552748605625,7.45628740028719,7.491314686455096,7.574364808224457,7.5602359248434166,7.491919548593733,7.584080299495609,7.867447573002762,7.6918152819289265
ARMCX5-GPRASP2,6.90994002595251,7.168246006220146,7.089435975545699,7.142747669531429,7.204281590641019,7.142038125761589,6.8391923139204795,7.17572898763188,7.038126121023984,6.874999529024047,6.881846695586452,6.977231070907942,6.999720486545984,6.8017910827345585
GPRASP1,8.596686551107668,8.60969413424001,9.357704396213068,9.262986985458143,8.881048120447657,8.949633988448669,9.348343089009463,9.176049204203478,8.975374539178395,8.88476276379067,9.26556142420777,8.895340133225902,9.239470628843895,9.206110584512809
GPRASP2,8.65122083753767,8.564343953868407,8.811199255558668,8.75878322388383,8.657182967907081,8.608247061630676,8.4774487630672,8.430078227263971,8.485571532421849,8.391969842170498,8.723053606853453,8.582867104642341,8.589335010945112,8.606961218122779
BHLHB9,7.0952666078791555,6.775863630520265,7.420084456073662,7.270350327798818,7.560451662473168,7.183989554846081,7.1549334465809675,6.8267170189398225,6.927989195685322,7.030740368828921,7.12824513802005,7.345179580459925,7.45572167965012,7.186992061248711
LINC00630,5.824610708304476,5.83789813330759,5.787522962743115,5.8499133940167205,5.550890029647668,5.436573910523466,5.715137757006877,6.098439606917999,5.435660264014835,5.427682207074989,NA,5.107945449502951,5.98426906196058,5.927638995547683
BEX1,7.061753320104449,7.168246006220146,6.862924815856916,7.03186066943079,5.817861229438183,6.6376223152338945,5.848638585345956,7.23848291319255,5.882112958506633,6.214564638419535,6.668180116966644,6.539969684807559,6.113795135693508,6.6465560927975
BEX4,9.493320102567038,9.562846980580852,9.904311151632351,9.899391584968713,9.730449610402351,9.770946546785096,9.448143511403904,9.642294898651302,9.749453759753267,9.778995032926508,9.844171162786266,9.907736539994078,9.525047458291995,9.568496189265394
TCEAL8,8.728007000073008,8.525431803315884,9.151834640812497,9.091578748068303,8.962920815005154,8.765030446053595,8.777297148936222,8.75740916154182,8.852623531361589,8.81979726177809,8.909369829367312,9.123916880015615,8.994478349983742,8.641012856757156
BEX2,8.99761336020343,9.126372153920554,9.313521039378651,9.103052393409355,8.773453381244027,8.946590765403416,8.661095471891192,8.83729762257189,8.84127390842672,9.130334708299705,9.06409382541859,9.17961861816808,9.161090161403623,9.26309955917745
TCEAL9,9.180477012014274,9.311593471133639,9.225217991995477,9.373229647422049,9.146632256748001,9.66198765727133,9.080749592023976,9.525521320397635,9.41627158880078,9.651454633992975,9.343976796815776,9.409250277999659,8.996579364826458,9.377487128357371
BEX3,10.06025777763527,10.051958875285928,10.378899156796388,10.358750401828102,10.350775946719866,10.250922462037272,10.050020768904291,10.043261737480323,10.295549499145581,10.28797764095964,10.548701031014025,10.542372807092539,10.332922591101058,10.149634086577324
TCEAL4,9.971680927871473,9.758424451696511,10.232344195179001,10.03135660032491,9.906301837429586,10.066985887295763,9.750696681469433,9.867458565968283,9.984269992444185,10.158847705683849,10.019001714131575,10.001731662612974,9.88626941386112,9.83027560826582
TCEAL3,7.973489488155005,8.05378992272018,8.16638425670641,8.168301191649592,7.80547042947885,8.073563667634113,7.774184716200272,8.047474229859683,8.091192739935023,8.398340721202532,8.018318474817447,7.835964861248987,7.853604944141695,8.13043260782309
TCEAL1,7.617599907141253,7.443389328062532,7.809494265298651,7.557334099861629,7.6619960630420625,7.6257359875876265,7.563757336704176,7.17572898763188,7.224388661578624,7.466332220661711,7.616496463727364,7.707113483533094,7.5214007214044845,7.498993246603293
MORF4L2,10.792250325790961,11.145528114076425,10.825406648093677,10.984233394571087,10.824196124829934,10.962718814180933,10.64615059389786,11.38298438150286,10.94871261558652,11.240940560808257,10.656765837272568,10.754907032242519,10.612468061718106,11.089369375416885
SLC25A53,6.08029475263649,6.3103487439918435,6.313257907838334,6.230755768395383,5.844690799043359,5.719323440406008,6.17105077453944,6.268464716427552,5.968109115551885,5.657516807040684,6.299773759717498,5.506757615042686,6.189215073288301,5.744869177424704
FAM199X,9.886908329151295,9.92913613231971,9.685392412882946,9.81539597789522,9.641443278075625,9.45269903538883,9.84559201828795,10.050566833600035,9.767554462816905,9.884871984002599,9.1539023373295,9.385760084680902,9.539530057256561,9.552681957723793
NRK,8.163202092375473,8.199336036698936,9.128839705139642,8.840567724434978,9.414028997250126,8.961743090210826,8.702839056371749,8.799641512074457,8.514441435274309,8.29969103459681,8.713239210006146,8.887927699533007,8.848575125349461,9.324922322606048
PWWP3B,6.498669219608669,6.416244031886002,6.438230951350915,6.571958896214982,6.237804662395208,5.906364770835195,5.990220365470909,5.853160246908729,5.940009464548401,5.7796731912812085,5.472545248373676,5.467513545867442,5.841956658163461,5.628993937389589
RADX,6.852301990021699,7.095722792750825,6.9703096495248875,7.467869184393246,6.867448650304924,7.302986304044085,6.87092766016198,7.906437960007066,7.038126121023984,7.171294862240041,6.417273900118017,6.717725257336529,6.913391558122713,8.32917187642911
RNF128,8.913221378024454,8.8140206221143,8.862282469139137,8.699551313926362,8.944435299320032,8.529081811860001,8.837431118874056,8.669044277082063,8.889823436746186,8.981284879489705,8.713239210006146,8.783943356980101,8.934372202589161,8.644747233280176
TBC1D8B,8.2697782163894,8.435941081418994,8.228272124859194,8.244876636611535,7.859089919863665,7.395162420151783,8.146806754343151,7.950839876774564,8.561310084002587,8.62168466755916,7.338636172785945,7.518391420586395,8.421206782241425,8.32917187642911
MORC4,8.396164497825064,8.497555035665881,8.266699568845278,8.405470911250616,8.44564348772092,8.47940990924243,8.392536143985849,8.653775906922954,8.347992053366545,8.272203996279982,8.105939101407634,8.05034001797553,8.146340015659264,8.26753488842697
CLDN2,13.01549925182355,12.72887325680693,12.595816101928213,12.478196139752411,12.644090198357679,12.636725028256917,12.075310582701759,12.09297225868639,12.61681908661024,12.622950834277406,12.727239567176584,12.767384211862305,12.648239927483152,12.703571062288516
RBM41,7.890020253254063,7.660069329739089,8.058568945958394,8.202837439309052,8.302993171566806,8.079132457145102,8.250976772153392,7.713756122284563,7.900229215184295,7.847774472052587,7.750488497582696,7.772977206921793,8.220119932078921,8.092653453178107
NUP62CL,6.460601693411752,6.622060759935756,6.685189074347761,6.447871899320969,6.444865018646837,6.409098744446988,6.51695958918425,6.9568244439239795,6.268484583596923,6.453563586648315,6.52592078325444,6.315256117324514,6.315767094747594,6.31276569111013
PRPS1,8.821082764283004,8.998659810269087,8.972299280488217,8.854211549743672,8.801113648662744,8.871558564911306,8.58021377183128,8.820302952444353,9.042985189276669,9.208548337665716,8.8176914764504,8.850283270297266,8.827484975453993,8.85921746279743
TSC22D3,12.092352721378669,12.707955764206348,12.34257581529369,12.768895697908468,12.065589421901427,12.96032468010471,12.251908269574875,11.93774066912181,11.960193730352069,12.386661423778706,10.026946854406594,12.4180094516153,9.993252126139646,12.337148582787263
MID2,7.199101534952819,7.476408271175108,7.29345806680506,7.453599286713809,7.151535658462345,7.04293436998922,7.278396097705604,7.785561081106257,7.2126920553071425,7.27186995650189,6.6129480540137084,6.767044884095691,7.120238659588209,6.989697989230342
PSMD10,8.135280783024006,8.014987493917348,8.300018666516701,8.132917871772383,8.355240478335345,8.14433333789947,8.129418709850137,8.243794925003533,8.265480743493358,8.251239489814372,8.22583514324178,8.31086622396784,8.153890130660796,8.119739134144455
ATG4A,8.00027283498248,7.963514281475399,8.332585596994333,8.15071800473479,8.228553168981813,7.914456025959963,7.962707837012234,8.08210610696988,8.207729134600319,8.313240629027872,8.188541500749688,8.288521309604947,8.279996369760921,8.108965806565296
COL4A6,7.25206387385378,7.468224112034887,8.043892874020647,7.868273160691301,7.80547042947885,7.939163664832547,7.812822843772965,8.087798115960533,8.165881875035042,7.7515282431216495,7.958648570258534,7.345179580459925,7.737805429920948,7.602468880448969
COL4A5,8.64557650051193,8.92582206513712,9.14497456202218,9.042367452886603,9.295053204610161,9.329616953593879,9.19589863949889,9.082220010446639,9.334985339090581,9.071752247119216,9.071795128682778,8.869228264055268,9.183395553642372,9.03739456137532
NXT2,6.547912092742987,6.4498828751078285,6.8850507533942835,6.649124813720585,6.931423052394697,6.511498863911605,6.4484986652237275,6.590552969816539,6.126100207385491,6.325698944244586,6.570090534237167,6.4010739215526264,6.74365105969723,6.489292900739871
ACSL4,10.911691077357455,11.467869378417431,11.134489893384627,10.836030972306643,10.697460193605062,10.20708980851886,10.58527777509453,11.408793977718288,11.177281194171366,11.460043720928644,10.427886434349665,10.21223700192718,10.79556320802075,10.567681612074866
TMEM164,9.017415752744034,8.874104785195618,9.37344139536257,9.21091372916671,9.366221163084125,9.245445453634888,9.2888923950995,8.944705096752541,9.30775584083584,9.261928027538294,9.283359099281716,9.241997245930259,9.45648848618701,9.043065222810787
AMMECR1,7.001163899166629,6.840697617833781,7.450077615359655,7.220655231366054,7.494213557795421,7.1313568509561645,7.278396097705604,7.076162813568056,6.712361386084876,7.15633705827304,7.036772992257612,7.232644327659402,7.104739486651509,7.047262196917986
CHRDL1,8.793274644348111,8.874104785195618,8.758240671496166,8.773218874526586,8.897157917246608,8.988622583165439,8.992139351556128,9.065009353625848,8.787095433459958,8.907273544754863,8.877501467950163,8.152854370527058,8.910056514323925,8.233221719652716
ALG13,8.728007000073008,8.60969413424001,8.467008285477545,8.491798847368122,8.326976755069373,8.483615182833754,8.682118237311345,8.626661153492615,8.60222825848898,8.577452507081704,8.349257093193602,8.507480040114261,8.461312854622365,8.655892712809711
AMOT,9.629651659090984,9.253250447632455,9.62914990155202,9.439895554308515,9.979245479866181,9.57006129836313,9.425169783422104,8.896872348401418,9.538432228337447,9.201279455716085,9.479456128197766,9.334876900738903,9.582125458528134,9.552681957723793
IL13RA2,6.3948348449991155,6.291918427660615,7.145502627626632,6.686213234919977,7.812282865722564,7.377192326518669,6.728063526974411,6.524934832600771,NA,5.524052289467662,5.852284201894433,6.666659741043452,6.218312648415333,6.293864273403852
PLS3,10.92340037092732,10.812939849236402,11.478481533397682,11.340349676157901,11.381290549603781,11.089531457740547,11.102824463772142,10.927445115344904,11.300500589377675,11.10635428745317,11.209948085306772,11.159140898014746,11.383505977657665,10.989384817562575
KLHL13,8.28800804496347,8.214093712884795,8.697023851043054,8.55665723194146,8.864756400898619,8.405978487132076,8.246951236465302,8.393777537723368,8.363942778858553,8.48469934824186,8.075618139317259,8.531464400451165,8.54408500121293,8.742086163461382
WDR44,7.941600547693794,7.898001611419586,7.774363414212585,7.910676803089276,7.69185513585076,7.555562893711192,7.711296311474873,8.017965414243973,7.885570810606394,7.989544521962019,7.580959464591393,7.220892523261616,7.727722461977303,7.734495695364016
DOCK11,7.663006843706489,7.468224112034887,7.301706296217203,7.481999317825663,7.09678787799214,6.711193881158259,7.2302713476929,7.482699501614421,7.140448145395753,7.285682119411247,6.9941796037087745,6.613720177435887,7.334718607765149,7.166356492902532
IL13RA1,10.116425082901594,10.26536980824975,10.211701478034142,10.116471768574437,9.973179101608297,9.691372649854811,9.856201228658078,10.041796269016158,10.11882426817485,10.223063540987715,9.90866020434166,9.753137940685326,9.844887966703899,10.046134462559094
LONRF3,8.461872119460578,9.415273710124355,6.361400271793874,7.5506457422430895,6.132871956514601,7.008326938226135,6.817640830587957,9.672911888018218,8.321009240956565,8.664600940952388,6.368083661967919,6.421753811162517,6.246834941097019,8.674279279154801
PGRMC1,11.880433694333787,11.798822200422036,11.773565967368784,11.73743706504399,11.869696380217361,11.56921820736313,11.480365229568248,11.488412364925496,11.737498422335255,11.780912887560264,11.673946844663037,11.775004975487798,11.706865079183006,11.403352022755415
SLC25A43,7.674138739111209,7.601408979066855,7.618013982739145,7.537175280028757,7.361171776861353,7.031490552596475,7.278396097705604,7.308404262716005,7.420170225071546,7.571555512332155,7.445250279053871,7.479466831257104,7.6444166433837015,7.351410547819222
SLC25A5-AS1,6.029191339202807,5.732505537789603,6.423188661837685,6.162208592739134,6.2579054771015805,6.071916203813842,5.931235232464045,6.142861029163553,5.821795527240342,6.029950446519743,6.010248454282101,6.270353749056303,6.4321077890192235,5.716761158752014
SLC25A5,12.50847888859793,12.579455448116684,12.744473754357893,12.698787300217704,12.918010578950534,12.782517607678896,12.730259750878888,12.586919142075422,12.911769309797924,13.0067139219784,12.744005895478557,12.769150438287676,12.65773064698996,12.498043545675289
CXorf56,7.7861137350916625,7.922170004471036,7.774363414212585,8.159536385432373,7.960697004755945,8.062361184337204,7.779768208977488,8.023915660710196,7.870761940202948,7.920400220519953,7.878951331760698,7.85129127174544,7.88115864342903,8.008204749263067
UBE2A,9.15884704135251,9.446853951349128,9.033009614792386,9.225684698590294,9.17068779332019,9.049459792164614,9.204227275781472,9.328062970313779,9.302247721773101,9.388927850890338,9.053761050986735,9.212629253689277,9.002864113096466,9.045892216952383
NKRF,7.668583528153652,7.468224112034887,7.404850758059139,7.3800525638628205,7.568521615583945,7.850769741818523,7.51102285000964,7.706375083805478,7.662986503615572,7.365888240112296,7.609458747899149,7.499060397401356,7.386909374082796,7.906110922096788
SEPTIN6,8.65122083753767,8.513550513223306,9.156389971224408,8.974027091699591,9.25810789183833,9.145479576142636,9.13403372540562,8.890373126391447,9.03304338458465,9.079702054593563,9.245273038403615,9.176579856994225,9.353696387446439,9.011597089235599
RPL39,7.25206387385378,7.5166468128569495,8.038967484832613,7.796593026309777,7.552336314704595,7.312473489992017,7.483914690553968,7.764392336076812,7.601527553904292,7.838433696798623,7.837388518505561,7.911018825113869,7.6173652433707435,7.6918152819289265
UPF3B,7.478481849596948,7.5166468128569495,7.442637580352704,7.641573552138565,7.763906125736833,7.602722130923761,7.557269981755079,7.420908203098849,7.33641739653695,7.711156912050361,7.4051717688221625,7.3123310063753255,7.53302764288396,7.755371561199402
RNF113A,6.900492182623859,7.137609927372425,7.0409896240049346,7.124848311280607,7.204281590641019,7.0767310476056,7.000910551436972,7.365752612465657,6.927989195685322,6.9288029702647425,7.268883036796327,7.185051593959203,7.065247032169351,7.295495407605726
NDUFA1,10.413202484874793,10.351319063441986,10.705417716987073,10.670842772777993,10.44145052471841,10.407412522276859,10.461332005533178,10.700145336412314,10.740476666333338,10.802060843265378,10.782545952716719,10.82256451805029,10.730779079675818,10.51764654517771
NKAP,7.7861137350916625,8.048310205697321,7.910028316823125,8.035684029274003,7.923427887315851,8.067973299326278,7.740222211015082,7.757266496003,7.957417377901679,7.884544298583238,7.9530996337078275,8.016750644610356,7.820779401204499,8.065049510242032
ZBTB33,7.851314038855685,8.271659608906978,7.973358522300115,8.155133932796234,7.960697004755945,7.6706907939195705,7.952856220845936,8.154406101594722,8.012424782693545,8.126317597342284,7.813089430360874,7.646908029624482,7.858233927205946,7.978919771169748
TMEM255A,6.096934723335377,6.466412667062478,6.194254563616365,6.2961932367791285,6.546416856650527,5.955634947881588,6.806743145261839,6.541621279561792,6.2909067259995695,6.856609721105388,7.277788854379301,6.9056288279630405,6.763527871462378,5.628993937389589
LAMP2,11.636210966449424,11.650746908374499,11.655442717201888,11.703544096790756,11.619364149841436,11.275646212203286,11.458338172062929,11.468370549442477,11.416570398272265,11.407321142281349,11.334145715199272,11.343171519750262,11.474879141423576,11.402800813729494
CUL4B,9.41917078829126,9.302415690582473,9.599348281260637,9.700755835460827,9.798930314439863,9.352790733246577,9.589962074091984,9.18934700596382,9.382739649264517,9.26541741988465,9.563794011147793,9.504418904885329,9.565237911075789,9.438997224253695
MCTS1,7.760230603017527,7.9040817725829395,8.043892874020647,8.011534128204298,8.192454790748302,7.945275019883875,8.0157210927115,8.12702551169208,8.091192739935023,8.04744141567967,8.080716093582838,8.102507554893814,8.056548951887086,8.025494582456721
C1GALT1C1,8.069355494947681,8.020595003449513,8.356537246608822,8.219800398586807,8.378377837235027,8.073563667634113,8.278845334775236,8.19188636291022,8.135229914084137,8.04744141567967,8.065367867518733,8.096088844774519,8.38957897427012,8.182742409789638
GLUD2,6.90994002595251,7.095722792750825,6.874030201101368,6.836747504345466,6.918853109710438,6.426678161702489,6.7509846525728054,7.029605227142904,7.024810118338118,6.6154396101181145,6.52592078325444,6.4421414551269685,6.982863025304502,6.719193890939108
GRIA3,7.1836053265389115,7.303194143753155,6.782697222164446,6.814586335077221,6.992680641532962,6.444045947753082,7.172018476385281,6.683702411063431,6.377264921729074,6.874999529024047,6.961388473901467,6.963192097669451,6.831016225818088,6.331422671599874
THOC2,9.973934784460086,9.869793877736528,9.820686379278877,9.807001708148556,9.933113397708377,9.77952313497431,9.982625235150534,9.810077993408816,9.735216730595008,9.776551657790192,9.631363644636727,9.545043090259766,9.88626941386112,9.92083824563605
XIAP,9.900005411193847,9.943966912053055,9.894801023171956,9.884841535571871,9.965560080573782,9.74665725189469,9.83356265199321,10.004667241901464,9.904722956063983,9.81753651706273,9.513785144850855,9.591416281269511,9.807080751090874,9.78868827878207
STAG2,9.937443600037431,9.97606770157064,10.415463766188095,10.44152081014352,10.531929659486538,10.217226756658418,10.319991518149353,10.224702207745528,10.318922538541452,10.228437034251757,10.071161079918445,10.075366110179536,10.413759473324275,10.207590312003616
TENM1,8.232612602939986,8.57200200689815,8.340613744220375,8.442070659603472,7.966815984972117,7.6558609604528645,7.807366063554818,7.713756122284563,8.177962606850405,7.989544521962019,8.055044246630215,8.521918450714123,8.39596024857728,8.048230016096921
SMARCA1,9.648117016173922,9.801405351706562,9.567208506965729,9.566300432325052,9.618306420909464,9.40693466892114,9.554571980536943,9.744926815371945,9.700044648745527,9.729323531373756,9.430379815351158,9.32941487524504,9.522133410255963,9.650649390669292
OCRL,9.294872655288598,9.258005705557503,9.229547746405673,9.244456399540537,9.091694489783267,9.006267991873903,8.97763701459847,9.138149755798347,9.036364937556852,9.099387006345685,9.08707548993065,8.99874860695076,9.208989994210787,9.071088935147623
